time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
10.6546471118927,17.05522009631836,12.34925365447998,4.334181308746338,12.34925365447998,1.9901372941846585,6.205226991406821,WARNING
10.705464363098145,16.96019233831959,12.375415802001953,4.3357696533203125,12.375415802001953,2.10247366423186,5.886121673026197,WARNING
10.75390625,16.86198403307146,12.28817367553711,4.334217548370361,12.28817367553711,2.1615592089498983,5.684865639885385,WARNING
10.805314779281616,16.760211961753466,12.578120231628418,4.335853099822998,12.578120231628418,2.2705937864290333,5.5395730873596944,WARNING
10.851391315460205,16.65548679776558,16.458269119262695,4.333919525146484,16.458269119262695,2.3288370626079256,7.067162140073493,SAFE
10.89889645576477,16.547451058817693,11.945661544799805,4.33577299118042,11.945661544799805,2.4340774333420527,4.907675237101268,WARNING
10.94828987121582,16.436721492551158,14.109416007995605,4.333762168884277,14.109416007995605,2.4915296444139514,5.662953294426634,WARNING
10.997902393341064,16.32305595098862,12.134981155395508,4.335632801055908,4.335632801055908,2.5927892436034097,1.6721886716215806,CRITICAL
11.049941301345825,16.206958944591978,14.183147430419922,4.333499908447266,4.333499908447266,2.6495781833551564,1.6355433237149326,CRITICAL
11.094343185424805,16.088275643763215,11.721722602844238,4.335675239562988,4.335675239562988,2.7467497056566406,1.5784748172118208,CRITICAL
11.141831398010254,15.967487980091688,16.320955276489258,4.333343029022217,4.333343029022217,2.8030429724339667,1.5459424174505054,CRITICAL
11.191544771194458,15.844456110646053,16.065080642700195,4.335636138916016,4.335636138916016,2.8960067879180107,1.4971084173573292,CRITICAL
11.240013599395752,15.719716847247236,13.417957305908203,4.333133220672607,4.333133220672607,2.952140329401689,1.4677937825370262,CRITICAL
11.288471937179565,15.593180248172494,13.77202033996582,4.3355584144592285,4.3355584144592285,3.0404113999537365,1.4259775550523193,CRITICAL
11.336388111114502,15.465282303436268,12.170388221740723,4.332888603210449,4.332888603210449,3.0985570438868937,1.3983568938189321,CRITICAL
11.38289475440979,15.336415525444693,13.02060317993164,4.335809230804443,4.335809230804443,3.164336496720406,1.370211175485976,CRITICAL
11.432160139083862,15.206715495089307,12.758320808410645,4.3326263427734375,4.3326263427734375,3.2254354708981783,1.3432686475562765,CRITICAL
11.480075597763062,15.076378342562245,13.08944320678711,4.335223197937012,4.335223197937012,3.2937377145353723,1.3162017056809137,CRITICAL
11.527762413024902,14.945531708946291,13.292603492736816,4.332826614379883,4.332826614379883,3.355352607949494,1.2913178198066455,CRITICAL
11.575714826583862,14.814418272657644,14.806427001953125,4.335305213928223,4.335305213928223,3.423431792454848,1.2663623745865535,CRITICAL
11.62421441078186,14.683284245870038,12.268208503723145,4.332400798797607,4.332400798797607,3.4839050537325673,1.2435473217491915,CRITICAL
11.671798706054688,14.552435160126992,11.672524452209473,4.335303783416748,4.335303783416748,3.5507666064810204,1.220948674999859,CRITICAL
11.723372459411621,14.422072931040352,11.824236869812012,4.331980228424072,4.331980228424072,3.6095455567125665,1.200145602918909,CRITICAL
11.770862102508545,14.29259540420682,12.610392570495605,4.335028171539307,4.335028171539307,3.6747916838875985,1.1796663714426494,CRITICAL
11.819004535675049,14.164216889193826,12.36617660522461,4.331980228424072,4.331980228424072,3.7316292138019547,1.1608817436635008,CRITICAL
11.87217378616333,14.037303514154516,12.656356811523438,4.334909915924072,4.334909915924072,3.795024964571233,1.1422612384353146,CRITICAL
11.927004337310791,13.912169435332093,12.004217147827148,4.33229398727417,4.33229398727417,3.8498479589277395,1.1253156055754476,CRITICAL
11.97973108291626,13.789150167684975,15.455385208129883,4.335649013519287,4.335649013519287,3.911451652261246,1.1084501098237554,CRITICAL
